CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Profession,Subscription Status,Season,Country
638,Female,60,Blouse,Clothing,85,Free Shipping,Entertainment,Yes,Winter,Albania
639,Female,60,Sneakers,Footwear,96,Free Shipping,Doctor,No,Winter,Albania
640,Female,60,Shirt,Clothing,74,Free Shipping,Artist,Yes,Winter,Albania
641,Female,60,Shorts,Clothing,52,Free Shipping,Marketing,No,Winter,Albania
642,Male,55,Coat,Outerwear,22,Free Shipping,,Yes,Winter,Albania
643,Male,55,Handbag,Accessories,21,Free Shipping,Healthcare,No,Winter,Albania
644,Female,55,Sunglasses,Accessories,45,Free Shipping,Healthcare,Yes,Winter,Albania
645,Female,55,Scarf,Accessories,77,Free Shipping,Artist,No,Winter,Albania
646,Female,55,Blouse,Clothing,50,Free Shipping,Doctor,Yes,Winter,Albania
647,Female,55,Sweater,Clothing,25,Free Shipping,Artist,No,Winter,Albania
648,Female,55,Jeans,Clothing,15,Free Shipping,Lawyer,Yes,Winter,Albania
649,Female,55,Sandals,Footwear,69,Free Shipping,Healthcare,No,Winter,Albania
650,Female,55,Blouse,Clothing,85,Free Shipping,Lawyer,Yes,Winter,Albania
651,Female,55,Sneakers,Footwear,12,Free Shipping,Doctor,No,Winter,Albania
652,Male,55,Shirt,Clothing,100,Free Shipping,Entertainment,Yes,Winter,Albania
653,Female,55,Shorts,Clothing,23,Free Shipping,Artist,No,Winter,Albania
654,Male,55,Coat,Outerwear,14,Free Shipping,Executive,Yes,Winter,Albania
655,Female,55,Handbag,Accessories,25,Free Shipping,Executive,No,Winter,Albania
656,Male,55,Sunglasses,Accessories,41,Free Shipping,Marketing,Yes,Winter,Albania
657,Female,55,Scarf,Accessories,22,Free Shipping,Executive,No,Winter,Albania
658,Male,55,Blouse,Clothing,63,Free Shipping,Artist,Yes,Winter,Albania
659,Female,55,Sweater,Clothing,55,Free Shipping,Artist,No,Winter,Albania
660,Male,55,Jeans,Clothing,98,Free Shipping,Artist,Yes,Winter,Albania
661,Male,55,Blouse,Clothing,99,Free Shipping,Executive,No,Winter,Albania
662,Male,55,Sweater,Clothing,65,Free Shipping,Doctor,Yes,Winter,Albania
663,Female,55,Jeans,Clothing,35,Free Shipping,Healthcare,No,Winter,Albania
664,Female,55,Sandals,Footwear,85,Free Shipping,Doctor,Yes,Winter,Albania
665,Male,55,Blouse,Clothing,96,Free Shipping,Marketing,No,Winter,Albania
666,Male,55,Sneakers,Footwear,74,Free Shipping,,Yes,Winter,Albania
667,Female,55,Shirt,Clothing,52,Free Shipping,Entertainment,No,Winter,Albania
668,Female,55,Shorts,Clothing,22,Free Shipping,Artist,Yes,Winter,Albania
669,Male,55,Coat,Outerwear,21,Free Shipping,Artist,No,Winter,Albania
670,Female,55,Handbag,Accessories,45,Free Shipping,Engineer,Yes,Winter,Albania
671,Male,55,Sunglasses,Accessories,77,Free Shipping,Marketing,No,Winter,Albania
672,Female,55,Scarf,Accessories,50,Free Shipping,Artist,Yes,Winter,Albania
673,Female,55,Blouse,Clothing,25,Free Shipping,Doctor,No,Winter,Albania
674,Female,55,Sweater,Clothing,15,Free Shipping,Lawyer,Yes,Winter,Albania
675,Male,55,Jeans,Clothing,69,Free Shipping,Doctor,No,Winter,Albania
676,Male,55,Sandals,Footwear,85,Free Shipping,Artist,Yes,Winter,Albania
677,Female,55,Blouse,Clothing,12,Free Shipping,Artist,No,Winter,Albania
678,Male,55,Sneakers,Footwear,100,Free Shipping,Entertainment,Yes,Winter,Albania
679,Female,55,Shirt,Clothing,23,Free Shipping,Healthcare,No,Winter,Albania
680,Female,55,Shorts,Clothing,14,Free Shipping,Doctor,Yes,Winter,Albania
681,Male,55,Coat,Outerwear,25,Free Shipping,Artist,No,Winter,Albania
682,Male,55,Handbag,Accessories,41,Free Shipping,Entertainment,Yes,Winter,Albania
683,Male,55,Sunglasses,Accessories,22,Free Shipping,Executive,No,Winter,Albania
684,Female,55,Scarf,Accessories,63,Free Shipping,Entertainment,Yes,Winter,Albania
685,Female,55,Blouse,Clothing,55,Free Shipping,Artist,No,Winter,Albania
686,Male,55,Sweater,Clothing,98,Free Shipping,Artist,Yes,Winter,Albania
687,Female,55,Jeans,Clothing,99,Free Shipping,Healthcare,No,Winter,Albania
688,Female,55,Sandals,Footwear,65,Free Shipping,Engineer,Yes,Winter,Albania
689,Female,55,Blouse,Clothing,35,Free Shipping,Healthcare,No,Winter,Albania
690,Female,55,Sneakers,Footwear,85,Free Shipping,Healthcare,Yes,Winter,Albania
691,Female,55,Shirt,Clothing,96,Free Shipping,Healthcare,No,Winter,Albania
692,Male,55,Shorts,Clothing,74,Free Shipping,Doctor,Yes,Winter,Albania
693,Male,55,Coat,Outerwear,52,Free Shipping,Entertainment,No,Winter,Albania
694,Female,55,Handbag,Accessories,22,Free Shipping,Lawyer,Yes,Winter,Albania
695,Female,55,Sunglasses,Accessories,21,Express,Entertainment,No,Winter,Albania
696,Male,55,Scarf,Accessories,45,Free Shipping,Healthcare,Yes,Winter,Albania
697,Female,55,Blouse,Clothing,77,Next Day Air,Artist,No,Winter,Albania
698,Female,55,Sweater,Clothing,50,2-Day Shipping,Executive,Yes,Winter,Albania
699,Male,55,Jeans,Clothing,25,2-Day Shipping,Artist,No,Winter,Albania
700,Male,55,Sandals,Footwear,15,2-Day Shipping,Executive,Yes,Winter,Albania
701,Female,55,Blouse,Clothing,69,2-Day Shipping,Healthcare,No,Winter,Albania
702,Female,55,Sneakers,Footwear,85,2-Day Shipping,Artist,Yes,Winter,Albania
703,Male,55,Shirt,Clothing,12,2-Day Shipping,Healthcare,No,Winter,Albania
704,Male,55,Shorts,Clothing,100,2-Day Shipping,,Yes,Winter,Albania
705,Male,55,Coat,Outerwear,23,2-Day Shipping,Entertainment,No,Winter,Albania
706,Female,55,Handbag,Accessories,14,2-Day Shipping,Artist,Yes,Winter,Albania
707,Female,55,Sunglasses,Accessories,25,2-Day Shipping,Engineer,No,Winter,Albania
708,Male,55,Scarf,Accessories,41,2-Day Shipping,Artist,Yes,Winter,Albania
709,Male,55,Blouse,Clothing,22,2-Day Shipping,Executive,No,Winter,Albania
710,Male,55,Sweater,Clothing,63,2-Day Shipping,Homemaker,Yes,Winter,Albania
711,Male,55,Jeans,Clothing,55,2-Day Shipping,Entertainment,No,Winter,Albania
712,Female,55,Blouse,Clothing,98,2-Day Shipping,Lawyer,Yes,Winter,Albania
713,Female,55,Sweater,Clothing,99,2-Day Shipping,Healthcare,No,Winter,Albania
714,Male,55,Jeans,Clothing,65,2-Day Shipping,Doctor,Yes,Winter,Albania
715,Female,55,Sandals,Footwear,35,2-Day Shipping,Artist,No,Winter,Albania
716,Female,55,Blouse,Clothing,85,Express,Marketing,Yes,Winter,Albania
717,Female,55,Sneakers,Footwear,96,Express,Artist,No,Winter,Albania
718,Female,55,Shirt,Clothing,74,Express,Healthcare,Yes,Winter,Albania
719,Female,55,Shorts,Clothing,52,Express,Healthcare,No,Winter,Albania
720,Female,55,Coat,Outerwear,22,Express,Healthcare,Yes,Winter,Albania
721,Male,55,Handbag,Accessories,21,Express,Executive,No,Winter,Albania
722,Female,22,Sunglasses,Accessories,45,Express,Entertainment,Yes,Winter,Albania
723,Female,25,Scarf,Accessories,77,Express,Engineer,No,Winter,Albania
724,Male,32,Blouse,Clothing,50,Express,Entertainment,Yes,Winter,Albania
725,Female,35,Sweater,Clothing,25,Express,Marketing,No,Winter,Albania
726,Female,36,Jeans,Clothing,15,Express,Doctor,Yes,Winter,Albania
727,Male,39,Sandals,Footwear,69,Express,Executive,No,Winter,Albania
728,Male,38,Blouse,Clothing,85,Next Day Air,Engineer,Yes,Winter,Albania
729,Male,37,Sneakers,Footwear,12,Next Day Air,Healthcare,No,Winter,Albania
730,Male,34,Shirt,Clothing,100,Next Day Air,Artist,Yes,Winter,Albania
731,Male,34,Shorts,Clothing,23,Next Day Air,Entertainment,No,Winter,Albania
732,Male,32,Coat,Outerwear,14,Next Day Air,Healthcare,Yes,Winter,Albania
733,Female,19,Handbag,Accessories,25,Next Day Air,Artist,No,Winter,Albania
734,Female,18,Sunglasses,Accessories,41,Next Day Air,Entertainment,Yes,Winter,Albania
735,Male,19,Scarf,Accessories,22,Next Day Air,Healthcare,No,Winter,Albania
736,Female,18,Blouse,Clothing,63,Next Day Air,Executive,Yes,Winter,Albania
737,Female,19,Sweater,Clothing,55,Next Day Air,Executive,No,Winter,Albania
738,Male,18,Jeans,Clothing,98,Next Day Air,Healthcare,Yes,Winter,Albania
739,Male,19,Sandals,Footwear,99,Next Day Air,Engineer,No,Winter,Albania
740,Female,22,Blouse,Clothing,65,Next Day Air,Artist,Yes,Winter,Albania
741,Female,25,Sneakers,Footwear,35,Next Day Air,Engineer,No,Winter,Albania
742,Male,26,Shirt,Clothing,85,Next Day Air,Engineer,Yes,Winter,Albania
743,Female,28,Shorts,Clothing,96,Next Day Air,Entertainment,No,Winter,Albania
744,Female,28,Coat,Outerwear,74,Next Day Air,Engineer,Yes,Winter,Albania
745,Male,27,Handbag,Accessories,52,Next Day Air,Healthcare,No,Winter,Albania
746,Male,23,Sunglasses,Accessories,22,Next Day Air,Entertainment,Yes,Winter,Albania
747,Male,30,Scarf,Accessories,21,Next Day Air,Artist,No,Winter,Albania
748,Female,33,Blouse,Clothing,45,Next Day Air,Entertainment,Yes,Winter,Albania
749,Female,31,Sweater,Clothing,77,Next Day Air,Artist,No,Fall,Albania
750,Male,32,Jeans,Clothing,50,Next Day Air,Artist,Yes,Fall,Albania
751,Male,32,Sandals,Footwear,25,Next Day Air,Healthcare,No,Fall,Albania
752,Male,32,Blouse,Clothing,15,Next Day Air,Healthcare,Yes,Fall,Albania
753,Female,32,Sneakers,Footwear,69,Next Day Air,Entertainment,No,Fall,Albania
754,Female,32,Shirt,Clothing,85,Next Day Air,Lawyer,Yes,Fall,Albania
755,Female,32,Shorts,Clothing,12,Next Day Air,Marketing,No,Fall,Albania
756,Female,32,Coat,Outerwear,100,Next Day Air,Artist,Yes,Fall,Albania
757,Male,32,Handbag,Accessories,23,Next Day Air,Engineer,No,Fall,Albania
758,Female,32,Sunglasses,Accessories,14,Next Day Air,Engineer,Yes,Fall,Albania
759,Male,32,Scarf,Accessories,25,Next Day Air,Artist,No,Fall,Albania
760,Female,55,Blouse,Clothing,41,Next Day Air,Entertainment,Yes,Fall,Albania
761,Female,33,Sweater,Clothing,22,Next Day Air,Healthcare,No,Fall,Albania
762,Female,36,Jeans,Clothing,63,Next Day Air,Artist,Yes,Fall,Albania
763,Male,39,Blouse,Clothing,55,Next Day Air,Lawyer,No,Fall,Albania
764,Female,38,Sweater,Clothing,98,Next Day Air,Doctor,Yes,Fall,Albania
765,Male,34,Jeans,Clothing,99,Next Day Air,Artist,No,Fall,Albania
766,Female,35,Sandals,Footwear,65,Next Day Air,Engineer,Yes,Fall,Albania
767,Male,36,Blouse,Clothing,35,Next Day Air,Entertainment,No,Fall,Albania
768,Female,36,Sneakers,Footwear,85,Next Day Air,Marketing,Yes,Fall,Albania
769,Female,36,Shirt,Clothing,96,Next Day Air,Engineer,No,Fall,Albania
770,Male,38,Shorts,Clothing,74,Next Day Air,Healthcare,Yes,Fall,Albania
771,Male,18,Coat,Outerwear,52,Next Day Air,Engineer,No,Fall,Albania
772,Male,19,Handbag,Accessories,22,Next Day Air,Entertainment,Yes,Fall,Albania
773,Male,19,Sunglasses,Accessories,21,Next Day Air,Artist,No,Fall,Albania
774,Male,19,Scarf,Accessories,45,Next Day Air,Entertainment,Yes,Fall,Albania
775,Female,19,Blouse,Clothing,77,Next Day Air,Artist,No,Fall,Albania
776,Female,19,Sweater,Clothing,50,Next Day Air,Artist,Yes,Fall,Albania
777,Male,18,Jeans,Clothing,25,Next Day Air,Entertainment,No,Fall,Albania
778,Male,18,Sandals,Footwear,15,Next Day Air,Engineer,Yes,Fall,Albania
779,Male,18,Blouse,Clothing,69,Next Day Air,Marketing,No,Fall,Albania
780,Male,18,Sneakers,Footwear,85,Next Day Air,Entertainment,Yes,Fall,Albania
781,Female,18,Shirt,Clothing,12,Next Day Air,Healthcare,No,Fall,Albania
782,Female,18,Shorts,Clothing,100,Next Day Air,Artist,Yes,Fall,Albania
783,Male,18,Coat,Outerwear,23,Next Day Air,Engineer,No,Fall,Albania
784,Female,18,Handbag,Accessories,14,Next Day Air,Artist,Yes,Fall,Albania
785,Female,19,Sunglasses,Accessories,25,Next Day Air,Homemaker,No,Fall,Albania
786,Male,19,Scarf,Accessories,41,Next Day Air,Artist,Yes,Fall,Albania
787,Female,19,Blouse,Clothing,22,Next Day Air,Entertainment,No,Fall,Albania
788,Male,18,Sweater,Clothing,63,Next Day Air,Artist,Yes,Fall,Albania
789,Female,20,Jeans,Clothing,55,Next Day Air,Homemaker,No,Fall,Albania
790,Female,35,Sandals,Footwear,98,Next Day Air,Entertainment,Yes,Fall,Albania
791,Female,45,Blouse,Clothing,99,Next Day Air,Lawyer,No,Fall,Albania
792,Female,60,Sneakers,Footwear,65,Next Day Air,Artist,Yes,Fall,Albania
793,Male,22,Shirt,Clothing,35,Next Day Air,Entertainment,No,Fall,Albania
794,Female,24,Shorts,Clothing,85,Next Day Air,Healthcare,Yes,Fall,Albania
795,Female,68,Coat,Outerwear,96,Next Day Air,Lawyer,No,Fall,Albania
796,Female,53,Handbag,Accessories,74,Next Day Air,Doctor,Yes,Fall,Albania
797,Female,74,Sunglasses,Accessories,52,Next Day Air,Entertainment,No,Fall,Albania
798,Male,55,Scarf,Accessories,22,Next Day Air,Executive,Yes,Fall,Albania
799,Male,51,Blouse,Clothing,21,Next Day Air,Artist,No,Fall,Albania
800,Male,42,Sweater,Clothing,45,Next Day Air,Executive,Yes,Fall,Albania
801,Female,43,Jeans,Clothing,77,Next Day Air,Artist,No,Fall,Albania
802,Male,47,Sandals,Footwear,50,Next Day Air,,Yes,Fall,Albania
803,Female,48,Blouse,Clothing,25,Next Day Air,Marketing,No,Fall,Albania
804,Female,60,Sneakers,Footwear,15,Next Day Air,Artist,Yes,Fall,Albania
805,Female,22,Shirt,Clothing,69,Next Day Air,Healthcare,No,Fall,Albania
806,Female,21,Shorts,Clothing,85,Next Day Air,Healthcare,Yes,Fall,Albania
807,Female,19,Coat,Outerwear,12,Next Day Air,Artist,No,Fall,Albania
808,Male,23,Handbag,Accessories,100,Next Day Air,Entertainment,Yes,Fall,Albania
809,Female,25,Sunglasses,Accessories,23,Next Day Air,Healthcare,No,Fall,Albania
810,Female,25,Scarf,Accessories,14,Next Day Air,Executive,Yes,Fall,Albania
811,Female,26,Blouse,Clothing,25,Next Day Air,Artist,No,Fall,Albania
812,Female,28,Sweater,Clothing,41,Next Day Air,Executive,Yes,Fall,Albania
813,Male,27,Jeans,Clothing,22,Next Day Air,Executive,No,Fall,Albania
814,Male,29,Blouse,Clothing,63,Next Day Air,Entertainment,Yes,Fall,Albania
815,Male,21,Sweater,Clothing,55,Next Day Air,Doctor,No,Fall,Albania
816,Female,24,Jeans,Clothing,98,Next Day Air,Entertainment,Yes,Fall,Albania
817,Male,25,Sandals,Footwear,99,Next Day Air,Homemaker,No,Fall,Albania
818,Female,26,Blouse,Clothing,65,Next Day Air,,Yes,Fall,Albania
819,Female,23,Sneakers,Footwear,35,Next Day Air,Doctor,No,Fall,Albania
820,Female,25,Shirt,Clothing,85,Next Day Air,Healthcare,Yes,Fall,Albania
821,Female,33,Shorts,Clothing,96,Next Day Air,Artist,No,Fall,Albania
822,Female,33,Coat,Outerwear,74,Next Day Air,Marketing,Yes,Fall,Albania
823,Male,36,Handbag,Accessories,52,Next Day Air,Entertainment,No,Spring,Albania
824,Female,25,Sunglasses,Accessories,22,Next Day Air,Entertainment,Yes,Spring,Albania
825,Female,36,Scarf,Accessories,21,Next Day Air,Healthcare,No,Spring,Albania
826,Female,39,Blouse,Clothing,45,Next Day Air,Artist,Yes,Spring,Albania
827,Female,38,Sweater,Clothing,77,Next Day Air,Homemaker,No,Spring,Albania
828,Male,22,Jeans,Clothing,50,Next Day Air,Engineer,Yes,Spring,Albania
829,Male,22,Sandals,Footwear,25,Next Day Air,Artist,No,Spring,Albania
830,Male,22,Blouse,Clothing,15,Next Day Air,Artist,Yes,Spring,Albania
831,Female,22,Sneakers,Footwear,69,Next Day Air,Executive,No,Spring,Albania
832,Male,22,Shirt,Clothing,85,Next Day Air,Marketing,Yes,Spring,Albania
833,Female,22,Shorts,Clothing,12,Next Day Air,Engineer,No,Spring,Albania
834,Female,22,Coat,Outerwear,100,Next Day Air,Lawyer,Yes,Spring,Albania
835,Female,22,Handbag,Accessories,23,Next Day Air,Executive,No,Spring,Albania
836,Female,22,Sunglasses,Accessories,14,Next Day Air,Healthcare,Yes,Spring,Albania
837,Male,22,Scarf,Accessories,25,Next Day Air,Healthcare,No,Spring,Albania
838,Male,22,Blouse,Clothing,41,Free Shipping,Artist,Yes,Spring,Albania
839,Male,22,Sweater,Clothing,22,Free Shipping,Doctor,No,Spring,Albania
840,Female,22,Jeans,Clothing,63,Free Shipping,Healthcare,Yes,Spring,Albania
841,Male,22,Sandals,Footwear,55,Free Shipping,Healthcare,No,Spring,Albania
842,Female,22,Blouse,Clothing,98,Free Shipping,Healthcare,Yes,Spring,Albania
843,Female,22,Sneakers,Footwear,99,Free Shipping,Doctor,No,Spring,Albania
844,Female,22,Shirt,Clothing,65,Free Shipping,Artist,Yes,Spring,Albania
845,Female,22,Shorts,Clothing,35,Free Shipping,Healthcare,No,Spring,Albania
846,Female,22,Coat,Outerwear,85,Free Shipping,Healthcare,Yes,Spring,Albania
847,Male,22,Handbag,Accessories,96,Free Shipping,Entertainment,No,Spring,Albania
848,Female,22,Sunglasses,Accessories,74,Free Shipping,Lawyer,Yes,Spring,Albania
849,Female,22,Scarf,Accessories,52,Free Shipping,Healthcare,No,Spring,Albania
850,Female,22,Blouse,Clothing,22,Free Shipping,Healthcare,Yes,Spring,Albania
851,Male,22,Sweater,Clothing,21,Free Shipping,,No,Spring,Albania
852,Female,22,Jeans,Clothing,45,Free Shipping,Healthcare,Yes,Spring,Albania
853,Female,22,Sandals,Footwear,77,Free Shipping,Lawyer,No,Spring,Albania
854,Female,22,Blouse,Clothing,50,Free Shipping,Executive,Yes,Spring,Albania
855,Female,22,Sneakers,Footwear,25,Free Shipping,Artist,No,Spring,Albania
856,Male,22,Shirt,Clothing,15,Free Shipping,Lawyer,Yes,Spring,Albania
857,Male,22,Shorts,Clothing,69,Free Shipping,Engineer,No,Spring,Albania
858,Male,22,Coat,Outerwear,85,Free Shipping,Marketing,Yes,Spring,Albania
859,Female,22,Handbag,Accessories,12,Free Shipping,Healthcare,No,Spring,Albania
860,Male,22,Sunglasses,Accessories,100,Free Shipping,Healthcare,Yes,Spring,Albania
861,Female,22,Scarf,Accessories,23,Free Shipping,Lawyer,No,Spring,Albania
862,Female,22,Blouse,Clothing,14,Free Shipping,Marketing,Yes,Spring,Albania
863,Female,22,Sweater,Clothing,25,Free Shipping,Artist,No,Spring,Albania
864,Female,22,Jeans,Clothing,41,Free Shipping,Engineer,Yes,Spring,Albania
865,Female,22,Blouse,Clothing,22,Free Shipping,Marketing,No,Spring,Albania
866,Male,22,Sweater,Clothing,63,Free Shipping,Artist,Yes,Spring,Albania
867,Female,22,Jeans,Clothing,55,Free Shipping,Doctor,No,Spring,Albania
868,Female,22,Sandals,Footwear,98,Free Shipping,Marketing,Yes,Spring,Albania
869,Female,22,Blouse,Clothing,99,Free Shipping,Healthcare,No,Spring,Albania
870,Female,22,Sneakers,Footwear,65,Free Shipping,Entertainment,Yes,Spring,Albania
871,Male,22,Shirt,Clothing,35,Free Shipping,Engineer,No,Spring,Albania
872,Female,22,Shorts,Clothing,85,Free Shipping,Artist,Yes,Spring,Albania
873,Female,22,Coat,Outerwear,96,Free Shipping,Homemaker,No,Spring,Albania
874,Female,22,Handbag,Accessories,74,Free Shipping,Healthcare,Yes,Spring,Albania
875,Female,22,Sunglasses,Accessories,52,Free Shipping,Artist,No,Spring,Albania
876,Male,22,Scarf,Accessories,22,Free Shipping,Entertainment,Yes,Spring,Albania
877,Male,22,Blouse,Clothing,21,Free Shipping,Artist,No,Spring,Albania
878,Male,22,Sweater,Clothing,45,Free Shipping,Artist,Yes,Spring,Albania
879,Female,22,Jeans,Clothing,77,Free Shipping,Healthcare,No,Spring,Albania
880,Male,22,Sandals,Footwear,50,Free Shipping,Executive,Yes,Spring,Albania
881,Female,22,Blouse,Clothing,25,Free Shipping,Artist,No,Spring,Albania
882,Female,22,Sneakers,Footwear,15,Free Shipping,Artist,Yes,Spring,Albania
883,Female,22,Shirt,Clothing,69,Free Shipping,Doctor,No,Spring,Albania
884,Female,22,Shorts,Clothing,85,Free Shipping,Healthcare,Yes,Spring,Albania
885,Female,22,Coat,Outerwear,12,Free Shipping,Executive,No,Spring,Albania
886,Male,22,Handbag,Accessories,100,Free Shipping,Artist,Yes,Spring,Albania
887,Female,22,Sunglasses,Accessories,23,Free Shipping,Artist,No,Spring,Albania
888,Female,22,Scarf,Accessories,14,Free Shipping,Executive,Yes,Spring,Albania
889,Female,22,Blouse,Clothing,25,Free Shipping,Engineer,No,Spring,Albania
890,Female,22,Sweater,Clothing,41,Free Shipping,Marketing,Yes,Spring,Albania
891,Male,22,Jeans,Clothing,22,Free Shipping,Artist,No,Spring,Albania
892,Female,22,Sandals,Footwear,63,Free Shipping,Engineer,Yes,Spring,Albania
893,Male,22,Blouse,Clothing,55,Free Shipping,Entertainment,Yes,Spring,Albania
894,Female,22,Sneakers,Footwear,98,Free Shipping,Artist,Yes,Spring,Albania
895,Female,22,Shirt,Clothing,99,Free Shipping,Doctor,Yes,Spring,Albania
896,Female,22,Shorts,Clothing,65,Free Shipping,Artist,Yes,Spring,Albania
897,Female,22,Coat,Outerwear,35,Free Shipping,Marketing,Yes,Spring,Albania
898,Male,22,Handbag,Accessories,85,Free Shipping,Lawyer,Yes,Spring,Albania
899,Male,22,Sunglasses,Accessories,96,Free Shipping,Lawyer,Yes,Spring,Albania
900,Male,22,Scarf,Accessories,74,Free Shipping,Healthcare,Yes,Spring,Albania
901,Male,22,Blouse,Clothing,52,Free Shipping,Lawyer,Yes,Spring,Albania
902,Male,22,Sweater,Clothing,22,Free Shipping,Doctor,Yes,Spring,Albania
903,Female,22,Jeans,Clothing,21,Free Shipping,Artist,Yes,Spring,Albania
904,Female,22,Sandals,Footwear,45,Free Shipping,,Yes,Spring,Albania
905,Female,22,Blouse,Clothing,77,Free Shipping,Healthcare,Yes,Spring,Albania
906,Female,22,Sneakers,Footwear,50,Free Shipping,Healthcare,Yes,Spring,Albania
907,Female,22,Shirt,Clothing,25,Free Shipping,Artist,Yes,Spring,Albania
908,Female,22,Shorts,Clothing,15,Free Shipping,Artist,Yes,Spring,Albania
909,Male,22,Coat,Outerwear,69,Free Shipping,Marketing,Yes,Spring,Albania
910,Female,22,Handbag,Accessories,85,Free Shipping,Homemaker,Yes,Spring,Albania
911,Male,22,Sunglasses,Accessories,12,Free Shipping,Artist,Yes,Spring,Albania
912,Female,22,Scarf,Accessories,100,Free Shipping,Homemaker,Yes,Spring,Albania
913,Female,22,Blouse,Clothing,23,Free Shipping,Engineer,Yes,Spring,Albania
914,Female,22,Sweater,Clothing,14,Free Shipping,Artist,Yes,Spring,Albania
915,Male,22,Jeans,Clothing,25,Free Shipping,Healthcare,Yes,Spring,Albania
916,Male,22,Blouse,Clothing,41,Free Shipping,Engineer,Yes,Spring,Albania
917,Female,22,Sweater,Clothing,22,Free Shipping,Artist,Yes,Spring,Albania
918,Male,22,Jeans,Clothing,63,Free Shipping,Artist,Yes,Spring,Albania
919,Male,22,Sandals,Footwear,55,Free Shipping,Artist,Yes,Spring,Albania
920,Female,22,Blouse,Clothing,98,Free Shipping,Engineer,Yes,Spring,Albania
921,Male,22,Sneakers,Footwear,99,Free Shipping,Lawyer,Yes,Spring,Albania
922,Male,22,Shirt,Clothing,65,Free Shipping,Artist,Yes,Spring,Albania
923,Female,22,Shorts,Clothing,35,Free Shipping,Artist,Yes,Spring,Albania
924,Male,22,Coat,Outerwear,85,Free Shipping,Artist,Yes,Spring,Albania
925,Female,22,Handbag,Accessories,96,Free Shipping,Artist,Yes,Spring,Albania
926,Male,22,Sunglasses,Accessories,74,Free Shipping,Healthcare,Yes,Spring,Albania
927,Female,22,Scarf,Accessories,52,Free Shipping,Healthcare,Yes,Spring,Albania
928,Male,22,Blouse,Clothing,22,Express,,Yes,Spring,Albania
929,Female,22,Sweater,Clothing,21,Express,Entertainment,Yes,Spring,Albania
930,Female,22,Jeans,Clothing,45,Express,Executive,Yes,Spring,Albania
931,Male,22,Sandals,Footwear,77,Express,Entertainment,Yes,Spring,Albania
932,Female,22,Blouse,Clothing,50,Express,Artist,Yes,Spring,Albania
933,Male,22,Sneakers,Footwear,25,Express,Engineer,Yes,Spring,Albania
934,Male,22,Shirt,Clothing,15,Express,Healthcare,Yes,Spring,Albania
935,Female,22,Shorts,Clothing,69,Express,Artist,Yes,Spring,Albania
936,Female,22,Coat,Outerwear,85,Express,Artist,Yes,Spring,Albania
937,Female,22,Handbag,Accessories,12,Express,Healthcare,Yes,Spring,Albania
938,Female,22,Sunglasses,Accessories,100,Express,Entertainment,Yes,Spring,Albania
939,Female,22,Scarf,Accessories,23,Express,Artist,Yes,Spring,Albania
940,Female,22,Blouse,Clothing,14,Express,Entertainment,Yes,Spring,Albania
941,Female,22,Sweater,Clothing,25,Express,Healthcare,Yes,Spring,Albania
942,Male,22,Jeans,Clothing,41,Express,Artist,Yes,Spring,Albania
943,Male,22,Sandals,Footwear,22,Express,Artist,Yes,Spring,Albania
944,Female,22,Blouse,Clothing,63,Express,Lawyer,Yes,Spring,Albania
945,Female,22,Sneakers,Footwear,55,Express,Lawyer,Yes,Spring,Albania
946,Female,22,Shirt,Clothing,98,Express,Artist,Yes,Spring,Albania
947,Female,22,Shorts,Clothing,99,Express,Marketing,Yes,Spring,Albania
948,Female,22,Coat,Outerwear,65,Express,Artist,Yes,Spring,Albania
949,Female,22,Handbag,Accessories,35,Express,Artist,Yes,Spring,Albania
950,Female,22,Sunglasses,Accessories,85,Express,Healthcare,Yes,Spring,Albania
951,Female,22,Scarf,Accessories,96,Express,Entertainment,Yes,Spring,Albania
952,Male,22,Blouse,Clothing,74,Express,Entertainment,Yes,Spring,Albania
953,Female,22,Sweater,Clothing,52,Express,Artist,Yes,Spring,Albania
954,Male,22,Jeans,Clothing,22,Express,Doctor,Yes,Spring,Albania
955,Female,22,Sandals,Footwear,21,Express,Artist,Yes,Spring,Albania
956,Male,22,Blouse,Clothing,45,Express,Entertainment,Yes,Spring,Albania
957,Female,22,Sneakers,Footwear,77,Express,Healthcare,Yes,Spring,Albania
958,Male,22,Shirt,Clothing,50,Express,Healthcare,Yes,Spring,Albania
959,Female,22,Shorts,Clothing,25,Express,Entertainment,Yes,Spring,Albania
960,Male,22,Coat,Outerwear,15,Express,Engineer,Yes,Spring,Albania
961,Male,22,Handbag,Accessories,69,Next Day Air,Artist,Yes,Spring,Albania
962,Male,22,Sunglasses,Accessories,85,Next Day Air,Lawyer,Yes,Spring,Albania
963,Female,22,Scarf,Accessories,12,Next Day Air,Artist,Yes,Spring,Albania
964,Female,22,Blouse,Clothing,100,Next Day Air,Homemaker,Yes,Spring,Albania
965,Male,22,Sweater,Clothing,23,Next Day Air,Healthcare,Yes,Spring,Albania
966,Male,22,Jeans,Clothing,14,Next Day Air,Engineer,Yes,Spring,Albania
967,Female,22,Jeans,Clothing,25,Next Day Air,Homemaker,Yes,Spring,Albania
968,Female,22,Jeans,Clothing,41,Next Day Air,Doctor,Yes,Spring,Albania
969,Male,22,Jeans,Clothing,22,Next Day Air,Healthcare,Yes,Spring,Albania
